,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
255,,Sunday May 16 17:42:28 +0000 2021,dtv,,,0,1393985211478728707,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nowe elastyczne formy pracy np praca zdalna #dtv,https://twitter.com/TurskiPrezesK/status/1393985211478728707,Tue 08 08 01:05:04 +0000 2017,894726119831875584,False,Właściwie to nikt.,344406,1472,627,8,,Premier Turski,TurskiPrezesK,202878,,,False
256,,Saturday May 15 22:40:33 +0000 2021,,,,0,1393697842527674368,,,,pl,,,,3,1.3935071687464591e+18,Alarm_szkolny,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CzarnekP Zniszczona Polska edukacja zdalną fikcją, bo Microsoft i inni zagraniczni giganci muszą zarobić.",https://twitter.com/VarsaviaeMan/status/1393697842527674368,Tue 10 04 18:57:10 +0000 2016,783380458163826688,False,,468249,1310,1481,10,,VarsaviaeMan,VarsaviaeMan,74992,,,False
257,,Saturday May 15 11:12:31 +0000 2021,,,,0,1393524689360900106,jungkookie_mp4,1.393519223150887e+18,9.916302671137546e+17,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jestem zła na siebie ale jednocześnie chce spróbować modląc się o możliwość zdalną aaaaa,https://twitter.com/jungkookie_mp4/status/1393524689360900106,Wed 05 02 10:47:34 +0000 2018,991630267113754624,False,"𝘈𝘧𝘵𝘦𝘳 𝘴𝘦𝘷𝘦𝘯 𝘸𝘪𝘯𝘵𝘦𝘳𝘴 𝘢𝘯𝘥 𝘴𝘱𝘳𝘪𝘯𝘨𝘴, 
𝘢𝘵 𝘵𝘩𝘦 𝘵𝘪𝘱𝘴 𝘰𝘧 𝘰𝘶𝘳 𝘦𝘯𝘵𝘸𝘪𝘯𝘦𝘥 𝘧𝘪𝘯𝘨𝘦𝘳𝘴... 𝘸𝘦 𝘨𝘰𝘵 𝘵𝘰 𝘩𝘦𝘢𝘷𝘦𝘯",45282,1751,1201,12,181017 i saw my love 💫ᶠᵃⁿ ᵃᶜᶜ,ɪɴᴛᴇʀɴᴀᴛɪᴏɴᴀʟ ᴘʟᴀʏʙᴏʏ,jungkookie_mp4,33866,,,False
258,,Friday May 14 15:04:37 +0000 2021,,,,0,1393220713247543298,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",W koncu spokoj😫 od 9 nie mialam przerwy&lt;3 zdalna nauka&lt;3,https://twitter.com/weimxtx/status/1393220713247543298,Sun 08 04 17:40:18 +0000 2013,1645768993,False,#yeonjun #yuqi | i believe in Avril Lavigne supermacy | oor miw sws ink bvb | 23｜PL/ENG/漢語/한국어,42925,693,1009,9,CantWeJustLeaveTheMonsterAlive,val🐰🌱☀️🦊🖤saw BADOMENS & Palaye Royale,weimxtx,22980,,,False
259,,Friday May 14 10:42:50 +0000 2021,,,,5,1393154832857448448,Dan_Liszkiewicz,1.3931501301744517e+18,2209517618.0,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Dan_Liszkiewicz To się nazwa zdalna praca 🤣,https://twitter.com/zebytygrysa/status/1393154832857448448,Thu 02 20 19:29:52 +0000 2014,2355040119,False,"Wszystko można ale nie wszystko trzeba, wszystko wolno ale nie wszystko przynosi korzyść.",10382,243,837,0,,Zęby Tygrysa,zebytygrysa,4314,,,False
260,,Friday May 14 13:06:57 +0000 2021,,,,3,1393191103612997634,unveilNEWS,1.3931845314699756e+18,1.0653561693535396e+18,pl,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@synxchaosu Nie jestem rasistą ale jedna rzecz mnie nurtuje i może ktoś podpowie. Widzę w ostatnich tygodniach znacznie więcej czarnoskórych młodych ludzi na ulicy. Dosłownie wzrost o 1000% względem tego co było. Uczelnie pozamykane, praca zdalna, biznesy zamknięte. Skąd oni są i po co?",https://twitter.com/Gregor40306987/status/1393191103612997634,Sat 03 14 07:16:33 +0000 2020,1238725582864744449,False,,16417,34,366,1,,Gregor,Gregor40306987,6582,,,False
261,,Sunday May 16 07:35:55 +0000 2021,,,https://twitter.com/Bojar52Jarek/status/1393585113766809601,2,1393832569716805639,,,,pl,,False,1.3935851137668096e+18,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nauka zdalna daje EFEKTY. https://t.co/Ee7up3ic0P,https://twitter.com/DanielSleboda/status/1393832569716805639,Sun 12 13 15:00:25 +0000 2015,4471303037,False,Żyję więc myślę. Inż . w stanie spoczynku.Najgorszy sort od urodzenia i dumny z tego. #SilniRazem,351561,7273,7303,44,"Wałbrzych, Polska",Daniel Śleboda #SilniRazem. #Trzaskowski2020.,DanielSleboda,203875,,,False
262,,Saturday May 15 14:44:05 +0000 2021,,,,0,1393577933797826560,angeliquedeberg,1.393560634684498e+18,64702445.0,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@angeliquedeberg @adas_torun @MrB_PL @Bis1Tsoda @BartekMaa @caminkowo @docent_ws @grzesiowski_p @pstragowski @lpietrzak20 @MatJanota @KludkowskaM @ZielonyPit @ledwoniestyczna @KiraCzarczynska @MariusK64 @Mi_Chudzik @bfialek @k_pyrc @wszczeklik @RozekTom Chyba że mamy już na zawsze bać się wariantów u zwinąć branżę eventową, turystyczną, edukacja tylko zdalna...",https://twitter.com/Maciej_Polyga/status/1393577933797826560,Sun 10 13 16:36:59 +0000 2019,1183421302826242054,True,,1394,2,141,0,Poznań,Maciej,Maciej_Polyga,240,,,False
263,,Saturday May 15 18:27:08 +0000 2021,,,,1,1393634065874554880,xswitchblad3,1.3936334984943452e+18,1.3087010743422525e+18,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sadsomebodyy Ale ja od 24 chyba będę miała zdalna cześć hybrydowego,https://twitter.com/gryzanio/status/1393634065874554880,Sat 01 02 17:04:21 +0000 2021,1345415297797394440,False,she/her ☀♑ 🌙♎ 📈♈ • jjk manga • korzecki x judym • dzieci nr1 hater • fanfiction enjoyer,11635,76,120,1,,belzebiedol 💙💛,gryzanio,1739,,,False
264,,Friday May 14 15:44:16 +0000 2021,,,,0,1393230692398534664,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dzisiaj minął ostatni dzień edukacji w pełni zdalnej. Edukacja zdalna będzie nam jeszcze towarzyszyła przez najbliższe 2 tyg., w przeplataniu z edukacją stacjonarną. 31 maja naukę zdalną pożegnamy w pełni.",https://twitter.com/ZsekN/status/1393230692398534664,Tue 04 06 15:55:16 +0000 2021,1379462688393289733,False,,0,1,2,0,,Niepubliczny Zespół Szkół Ekonomicznych,ZsekN,139,,,False
265,,Saturday May 15 10:10:12 +0000 2021,,,,10,1393509008410087425,TRzymkowski,1.3934870683665736e+18,1393060472.0,pl,,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@TRzymkowski Kierunek słuszny. Tylko, co z tego, gdy MZ i MEiN zniszczył polską edukację zdalną farsą. Która powróci od października.",https://twitter.com/Alarm_szkolny/status/1393509008410087425,Mon 11 13 20:46:02 +0000 2017,930174939776380933,False,"Pedagog, nauczyciel, trener, szkoleniowiec, autor książki ""Dziennik pedagoga szkolnego. Czyli jak przetrwać na wojnie z systemem"".",15348,1283,412,1,,Adam Mazurek,Alarm_szkolny,5124,,,False
266,,Saturday May 15 19:37:14 +0000 2021,powrotdoszkoly,https://twitter.com/VLOUNDERGROUND/status/1393651708765556740/photo/1,,2,1393651708765556740,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","21:37
Niestety, dziś weszło w życie rozporządzenie Czarnka o #powrotdoszkoly 😡
To daje szkołom możliwość zmuszania nas do chodzenia do nich i ogranicza naukę zdalną o połowę 😢
Trzymajcie się tam, w tym pierdolniku ❤ https://t.co/WdSfMq6F0m",https://twitter.com/CzlowiekPiwnicy/status/1393651708765556740,Mon 02 10 08:01:46 +0000 2020,1226778175604170752,False,"{K̷o̶m̸p̵u̷t̷e̷r̵ ̷ż̸y̶c̵i̴e̶m̵.̶ ̵I̴n̸t̸e̷r̵n̶e̴t̶ ̷d̸o̶m̴e̴m̵.̶ ̷P̸i̶w̵n̷i̶c̸a̷ ̶p̷r̴z̴e̷z̷n̴a̷c̷z̷e̸n̷i̴e̷m̴.̸}
Women don't block me or I will injure myself",48304,2726,2778,7,,Narodowe Odrodzenie Piwnicy #degeneraci 🍥,CzlowiekPiwnicy,31409,,,False
267,,Friday May 14 12:36:10 +0000 2021,,,https://alleopole.pl/ogloszenie/31596/tlumacz-ze-znajomoscia-jezyka-rosyjskiego-praca-zdalna,0,1393183356427415553,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tłumacz ze znajomością języka rosyjskiego - praca zdalna - Darmowe Ogloszenia https://t.co/l2BBszPujY,https://twitter.com/AlleOpole/status/1393183356427415553,Wed 01 18 14:10:19 +0000 2012,467465962,False,Darmowe ogłoszenia Opole AlleOpole.pl,92,642,2415,4,Polska,AlleOpole,AlleOpole,21335,,http://www.alleopole.pl/,False
268,,Saturday May 15 12:30:21 +0000 2021,,,,0,1393544276647231488,,,,pl,,,,12,1.393533653716775e+18,MRiTGOVPL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Polskę czeka wielka reforma rynku pracy przygotowywana przez @MRPiT_GOV_PL: 🔶praca zdalna🔶urzędy pracy wspierajace pracowników w zdobywaniu nowych kompetencji🔶zerowy PIT dla emerytów nadal chcacych pracować - zapowiedział wicepremier @Jaroslaw_Gowin na prezentacji #PolskiŁad,https://twitter.com/GrazynaZeta/status/1393544276647231488,Mon 07 09 18:44:03 +0000 2018,1016392555641131008,False,"Szanować wartości, dążyć do prawdy.",378657,599,92,2,"Warszawa, Polska",Grazyna 🇵🇱,GrazynaZeta,118546,,,False
269,,Saturday May 15 08:09:02 +0000 2021,,,,5,1393478516356833281,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Praca zdalna weszła za mocno, dziś pracuje z łóżka 😂",https://twitter.com/louloulovelouu/status/1393478516356833281,Thu 04 22 15:36:31 +0000 2021,1385256146437648386,False,I guess some queens don't need a crown 👑 1D/solo 💙 5SOS 💙 OTP 💙,3507,1437,1381,11,she/her,Loulou²⁸ will see Harry and Lou x3 🥰,louloulovelouu,4046,,,False
270,,Friday May 14 10:20:35 +0000 2021,,,,0,1393149233734299649,Protestuczniow1,1.387427055122387e+18,1.3152168855590543e+18,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Protestuczniow1 @protest Foliarze chcą nas do szkół gonić, bo zamierzają nas bronią biologiczną zabić.
Jednak wiemy, że edukacja zdalna przyszłością świata jest. Na miejsce budynków szkolnych stwórzmy tereny zielone.
Nie bójmy się mówić tak nauce zdalnej, gdyż to ona lepiej uczy nas. 3x",https://twitter.com/MixFix84532379/status/1393149233734299649,Sat 06 15 09:06:04 +0000 2019,1139821362657316864,False,Lubię Bio Inc Redemption i gubię się w współczesnym ogłupieniu oraz wariactwie. Staram się krytycznie myśleć.,23223,589,2613,0,,Mix Fix,MixFix84532379,32221,,,False
271,,Friday May 14 19:36:11 +0000 2021,,,,0,1393289053563408386,Matt30491354,1.3932853260980756e+18,1.3755778577249116e+18,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Matt30491354 @ArturDziambor Przed zakażeniem Covid, nie wiem ale fakt faktem że w tym roku ja żadnej grypy nie miałem, a normal normalnie dwa razy byłem chory co sezon, fakt że dochodzą też inne czynniki np. praca zdalna.",https://twitter.com/rad_r007/status/1393289053563408386,Sat 10 24 15:42:13 +0000 2020,1320027744202350592,False,,16363,45,356,0,,Rad.,rad_r007,1394,,,False
272,,Sunday May 16 07:03:56 +0000 2021,,,https://superbiz.se.pl/prawo/szef-zaplaci-pracownikowi-za-koszty-pracy-w-domu-praca-zdalna-w-polsce-aa-R95X-m4QZ-WAoN.html,1,1393824520281133056,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",To sporo zmienia https://t.co/PNT9dlgFaK,https://twitter.com/se_pl/status/1393824520281133056,Tue 12 29 18:15:50 +0000 2009,100285426,False,"Mówimy, jak jest - https://t.co/yvKd0peV8U",1859,25332,1209,165,"Warszawa, Polska",Super Express,se_pl,38249,,http://www.se.pl/,False
273,,Saturday May 15 11:11:22 +0000 2021,AugmentedReality technology Medical,,https://spidersweb.pl/2021/05/zdalna-operacja-kregoslupa-wspomagana-rozszerzona-rzeczywistoscia.html?utm_medium=push&utm_source=pushpushgo&utm_campaign=sw,3,1393524403615436802,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Technologia przydaje się do precyzyjnego wykonywania coraz większej ilości zadań. Dobrym przykładem jest to co opisuje artykuł w @SpidersWebPL . Zapraszamy do przeczytania.
#AugmentedReality #technology #Medical 
https://t.co/5FDP8noCGd",https://twitter.com/ai_umcs/status/1393524403615436802,Thu 05 25 20:28:37 +0000 2017,867839846374617088,False,Profil redagowany przez studentów Architektury informacji UMCS w ramach przedmiotów Media społecznościowe i marketing społecznościowy oraz Media społecznościowe,55,72,93,0,,Architektura informacji UMCS,ai_umcs,870,,,False
274,,Friday May 14 12:35:54 +0000 2021,,,,6,1393183288274178050,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ostatnia lekcja zdalna xD,https://twitter.com/naynachayna/status/1393183288274178050,Mon 01 21 14:47:03 +0000 2019,1087360931607298049,False,W obliczu bólu nie mɑ bohɑterów. ❘❘ 𝑠𝑎𝑔𝑖𝑡𝑡𝑎𝑟𝑖𝑢𝑠 ♐︎ ❘❘ 33 ❘❘  #skijumpingfamily #fback,25243,321,310,24,"Braunau am Inn, Österreich",𝑊𝑖𝑛𝑠𝑡𝑜𝑛⛓️,naynachayna,10170,,,False
275,,Sunday May 16 08:41:36 +0000 2021,,,,0,1393849101561774085,RenataManikowsk,1.3937407331825828e+18,751796964.0,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RenataManikowsk @DominikKucinsk Podnosi poziom nauczania nauką zdalną? Rządzą już 6 rok i nie w głowie im szkolnictwo! Niczym nie różnią się od platformy! I mają taki sam ""żelazny elektorat""! Skończy Pani z hasłem ""niedopuścić platformę do władzy!"" na ustach! PiS to taka sama bolszewia! Teraz to widzę!",https://twitter.com/krzysztof_godek/status/1393849101561774085,Tue 12 02 09:49:11 +0000 2014,2902082811,False,,13362,79,116,12,,Krzysztof Godek,krzysztof_godek,29625,,,False
276,,Friday May 14 12:33:57 +0000 2021,,,https://alleopole.pl/ogloszenie/33050/asystent-w-dziale-finansowym-%E2%80%93-praca-zdalna,0,1393182796110352386,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Asystent w Dziale Finansowym – praca zdalna - Darmowe Ogloszenia https://t.co/aR2OZDhJm7,https://twitter.com/AlleOpole/status/1393182796110352386,Wed 01 18 14:10:19 +0000 2012,467465962,False,Darmowe ogłoszenia Opole AlleOpole.pl,92,642,2415,4,Polska,AlleOpole,AlleOpole,21335,,http://www.alleopole.pl/,False
277,,Sunday May 16 08:08:07 +0000 2021,,,https://www.gosc.pl/doc/6861895.Gowin-W-przyszlym-tygodniu-przedstawimy-projekt-ustawy,2,1393840675234406400,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gowin: ""W przyszłym tygodniu przedstawimy projekt ustawy regulującej pracę zdalną"". Projekt zakłada wypłacanie przez pracodawców ryczałtu pokrywającego koszty pracy w domu. https://t.co/pnzPmUryuZ",https://twitter.com/Gosc_Niedzielny/status/1393840675234406400,Thu 10 13 06:49:20 +0000 2011,389938730,False,W centrum wydarzeń Kościoła jesteśmy od 1923 r.,1074,38168,882,214,"Katowice, Polska",Gość Niedzielny,Gosc_Niedzielny,86021,,http://gosc.pl/,False
278,,Saturday May 15 10:29:20 +0000 2021,,,,1,1393513822825197569,RafalMundry,1.3935133079324017e+18,1296131204.0,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@RafalMundry Jak się przyjmie praca zdalna to i w Pana rodzinnej Górze ceny nieruchomości szybko pójdą do góry,https://twitter.com/tomo9000p/status/1393513822825197569,Fri 10 13 17:32:49 +0000 2017,918892290927669248,False,,41507,2064,1174,38,,Tomo,tomo9000p,51705,,,False
279,,Friday May 14 10:39:59 +0000 2021,powrotdoszkoly,,,2,1393154114570395648,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",właśnie zaczynam prawdopodobnie ostatnią lekcję zdalną😬 #powrotdoszkoly,https://twitter.com/kin_dzix/status/1393154114570395648,Thu 04 29 15:54:18 +0000 2021,1387797338501042177,False,she/her #twitteroweksiążkary,23910,175,173,5,hotel maffija,𝖐𝖎𝖓𝖌𝖆,kin_dzix,5189,,,False
280,,Friday May 14 12:34:52 +0000 2021,,,,0,1393183027841445891,gf_maciej,1.393182551611695e+18,98133227.0,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Marcin20396329 @Hub_Banas @makowski_m 2)Pandemia pokazała, że praca zdalna może być równie wydajna co stacjonarna. Większość korpo przejdzie na pracę hybrydową 1-3 dni w biurze. Pracownicy nie będą musieli mieszkać w mieście.",https://twitter.com/gf_maciej/status/1393183027841445891,Sun 12 20 14:03:04 +0000 2009,98133227,False,"🇵🇱, supporting🇺🇦
SFMC dev/consultant",72558,154,1413,2,Poland,Maciej B,gf_maciej,8490,,,False
281,,Saturday May 15 10:19:33 +0000 2021,,,,0,1393511362052120577,,,,pl,,,,1,1.3935090084100874e+18,Alarm_szkolny,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@TRzymkowski Kierunek słuszny. Tylko, co z tego, gdy MZ i MEiN zniszczył polską edukację zdalną farsą. Która powróci od października.",https://twitter.com/soipruk/status/1393511362052120577,Thu 01 07 12:04:50 +0000 2021,1347151978607091712,False,"Wierzę, że wolny, badawczy umysł jednostki jest najcenniejszą rzeczą na świecie. Walczę przeciw każdej idei, która ogranicza lub niszczy jednostkę.",27799,679,98,4,,Marcin Pioskur,soipruk,18248,,,False
282,,Saturday May 15 11:54:07 +0000 2021,,,,0,1393535158419181569,,,,pl,,,,12,1.393533653716775e+18,MRiTGOVPL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Polskę czeka wielka reforma rynku pracy przygotowywana przez @MRPiT_GOV_PL: 🔶praca zdalna🔶urzędy pracy wspierajace pracowników w zdobywaniu nowych kompetencji🔶zerowy PIT dla emerytów nadal chcacych pracować - zapowiedział wicepremier @Jaroslaw_Gowin na prezentacji #PolskiŁad,https://twitter.com/a_miszczak/status/1393535158419181569,Tue 09 24 11:12:57 +0000 2013,1900120028,False,,39786,259,546,0,,ADAM MISZCZAK,a_miszczak,69413,,,False
283,,Saturday May 15 21:38:46 +0000 2021,,,,1,1393682291344515073,tomo9000p,1.39368026346564e+18,9.188922909276692e+17,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@tomo9000p @PatrykSlowik No to ja znam kancelarie która obsługuje informatyków którym się to udało.  Teraz motywacja będzie jeszcze wieksza szczególnie ze praca zdalna radykalnie zmienia możliwości na rynku pracy.,https://twitter.com/Maciek73048065/status/1393682291344515073,Fri 10 30 16:54:06 +0000 2020,1322220199911821312,False,"Manager, finansista, - jak mówisz prawdę nie musisz niczego pamietac",178,4,23,0,,Maciek1984,Maciek73048065,936,,,False
284,,Saturday May 15 13:18:39 +0000 2021,,,,0,1393556435867512838,,,,pl,,,,12,1.393533653716775e+18,MRiTGOVPL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Polskę czeka wielka reforma rynku pracy przygotowywana przez @MRPiT_GOV_PL: 🔶praca zdalna🔶urzędy pracy wspierajace pracowników w zdobywaniu nowych kompetencji🔶zerowy PIT dla emerytów nadal chcacych pracować - zapowiedział wicepremier @Jaroslaw_Gowin na prezentacji #PolskiŁad,https://twitter.com/Jaroslaw_Gowin/status/1393556435867512838,Tue 05 15 08:19:20 +0000 2012,580682368,False,Założyciel i były Prezes @Porozumienie__,12949,154687,629,495,Polska,Jarosław Gowin,Jaroslaw_Gowin,18694,,http://jgowin.pl,True
285,,Friday May 14 16:00:56 +0000 2021,HomeOffice,https://twitter.com/R_Kalmus/status/1393234885171716111/video/1,,6,1393234885171716111,,,,pl,,False,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nie sądzicie, że praca zdalna zbliża do natury?
😀 #HomeOffice 😀 https://t.co/N2FZCmlRkK",https://twitter.com/7bezAtu/status/1393234885171716111,Sun 07 17 19:12:30 +0000 2016,754755675545305088,False,"Zdeklarowany antyklerykał, liberał.
Mój wybór to: PO, Nowoczesna, KOD, SLD, Zieloni jednym słowem #SilniRazem✌️
#PisExit - ja zostaję 🇪🇺 ✌️",53178,3681,3203,4,"Łódź, Polska",𝚁𝚘𝚋𝚎𝚛𝚝,7bezAtu,34046,,,False
